Pi Timestamp,Arduino Time (ms),Inlet Flow (L/min),Outlet Flow (L/min),Inlet Pressure (PSI),Outlet Pressure (PSI)
2025-05-03 22:38:44.881,3200,0.00,0.00,0.00,0.00
2025-05-03 22:38:44.975,3300,0.00,0.00,0.00,0.00
2025-05-03 22:38:45.079,3400,0.00,0.00,0.00,0.00
2025-05-03 22:38:45.178,3500,0.00,0.00,0.00,0.00
2025-05-03 22:38:45.274,3600,0.00,0.00,0.00,0.00
2025-05-03 22:38:45.376,3700,0.00,0.00,0.00,0.00
2025-05-03 22:38:45.476,3800,0.00,0.00,0.00,0.00
2025-05-03 22:38:45.576,3900,0.00,0.00,0.00,0.00
2025-05-03 22:38:45.680,4000,0.00,0.00,0.00,0.00
2025-05-03 22:38:45.778,4100,0.00,0.00,0.00,0.00
2025-05-03 22:38:45.875,4200,0.00,0.00,0.00,0.00
2025-05-03 22:38:45.984,4300,0.00,0.00,0.00,0.00
2025-05-03 22:38:46.080,4400,0.00,0.00,0.00,0.00
2025-05-03 22:38:46.174,4500,0.00,0.00,0.00,0.00
2025-05-03 22:38:46.279,4600,0.00,0.00,0.00,0.00
2025-05-03 22:38:46.375,4700,0.00,0.00,0.00,0.00
2025-05-03 22:38:46.475,4800,0.00,0.00,0.00,0.00
2025-05-03 22:38:46.579,4900,0.00,0.00,0.00,0.00
2025-05-03 22:38:46.675,5000,0.00,0.00,0.00,0.00
2025-05-03 22:38:46.777,5100,0.00,0.00,0.00,0.00
2025-05-03 22:38:46.876,5200,0.00,0.00,0.00,0.00
2025-05-03 22:38:46.975,5300,0.00,0.00,0.00,0.00
2025-05-03 22:38:47.075,5400,0.00,0.00,0.00,0.00
2025-05-03 22:38:47.174,5500,0.00,0.00,0.00,0.00
2025-05-03 22:38:47.279,5600,0.00,0.00,0.00,0.00
2025-05-03 22:38:47.377,5700,0.00,0.00,0.00,0.00
2025-05-03 22:38:47.474,5800,0.00,0.00,0.00,0.00
2025-05-03 22:38:47.575,5900,0.00,0.00,0.00,0.00
2025-05-03 22:38:47.675,6000,0.00,0.00,0.00,0.00
2025-05-03 22:38:47.782,6100,0.00,0.00,0.00,0.00
2025-05-03 22:38:47.875,6200,0.00,0.00,0.00,0.00
2025-05-03 22:38:47.975,6300,0.00,0.00,0.00,0.00
2025-05-03 22:38:48.075,6400,0.00,0.00,0.00,0.00
2025-05-03 22:38:48.175,6500,0.00,0.00,0.00,0.00
2025-05-03 22:38:48.276,6600,0.00,0.00,0.00,0.00
2025-05-03 22:38:48.374,6700,0.00,0.00,0.00,0.00
2025-05-03 22:38:48.472,6800,0.00,0.00,0.00,0.00
2025-05-03 22:38:48.575,6900,0.00,0.00,0.00,0.00
2025-05-03 22:38:48.674,7000,0.00,0.00,0.00,0.00
2025-05-03 22:38:48.777,7100,0.00,0.00,0.00,0.00
2025-05-03 22:38:48.877,7200,0.00,0.00,0.00,0.00
2025-05-03 22:38:48.975,7300,0.00,0.00,0.00,0.00
2025-05-03 22:38:49.077,7400,0.00,0.00,0.00,0.00
2025-05-03 22:38:49.174,7500,0.00,0.00,0.00,0.00
2025-05-03 22:38:49.274,7600,0.00,0.00,0.00,0.00
2025-05-03 22:38:49.375,7700,0.00,0.00,0.00,0.00
2025-05-03 22:38:49.475,7800,0.00,0.00,0.00,0.00
2025-05-03 22:38:49.581,7900,0.00,0.00,0.00,0.00
2025-05-03 22:38:49.678,8000,0.00,0.00,0.00,0.00
2025-05-03 22:38:49.778,8100,0.00,0.00,0.00,0.00
2025-05-03 22:38:49.874,8200,0.00,0.00,0.00,0.00
2025-05-03 22:38:49.971,8300,0.00,0.00,0.00,0.00
2025-05-03 22:38:50.078,8400,0.00,0.00,0.00,0.00
2025-05-03 22:38:50.178,8500,0.00,0.00,0.00,0.00
2025-05-03 22:38:50.274,8600,0.00,0.00,0.00,0.00
2025-05-03 22:38:50.379,8700,0.00,0.00,0.00,0.00
2025-05-03 22:38:50.477,8800,0.00,0.00,0.00,0.00
2025-05-03 22:38:50.574,8900,0.00,0.00,0.00,0.00
2025-05-03 22:38:50.672,9000,0.00,0.00,0.00,0.00
2025-05-03 22:38:50.775,9100,0.00,0.00,0.00,0.00
2025-05-03 22:38:50.875,9200,0.00,0.00,0.00,0.00
2025-05-03 22:38:50.974,9300,0.00,0.00,0.00,0.00
2025-05-03 22:38:51.073,9400,0.00,0.00,0.00,0.00
2025-05-03 22:38:51.174,9500,0.00,0.00,0.00,0.00
2025-05-03 22:38:51.272,9600,0.00,0.00,0.00,0.00
2025-05-03 22:38:51.375,9700,0.00,0.00,0.00,0.00
2025-05-03 22:38:51.471,9800,0.00,0.00,0.00,0.00
2025-05-03 22:38:51.572,9900,0.00,0.00,0.00,0.00
2025-05-03 22:38:51.673,10000,0.00,0.00,0.00,0.00
2025-05-03 22:38:51.776,10100,0.00,0.00,0.00,0.00
2025-05-03 22:38:51.878,10200,0.00,0.00,0.00,0.00
2025-05-03 22:38:51.977,10300,0.00,0.00,0.00,0.00
2025-05-03 22:38:52.074,10400,0.00,0.00,0.00,0.00
2025-05-03 22:38:52.173,10500,0.00,0.00,0.00,0.00
2025-05-03 22:38:52.273,10600,0.00,0.00,0.00,0.00
2025-05-03 22:38:52.373,10700,0.00,0.00,0.00,0.00
2025-05-03 22:38:52.476,10800,0.00,0.00,0.00,0.00
2025-05-03 22:38:52.574,10900,0.00,0.00,0.00,0.00
2025-05-03 22:38:52.675,11000,0.00,0.00,0.00,0.00
2025-05-03 22:38:52.773,11100,0.00,0.00,0.00,0.00
2025-05-03 22:38:52.872,11200,0.00,0.00,0.00,0.00
2025-05-03 22:38:52.977,11300,0.00,0.00,0.00,0.00
2025-05-03 22:38:53.072,11400,0.00,0.00,0.00,0.00
2025-05-03 22:38:53.170,11500,0.00,0.00,0.00,0.00
2025-05-03 22:38:53.274,11600,0.00,0.00,0.00,0.00
2025-05-03 22:38:53.372,11700,0.00,0.00,0.00,0.00
2025-05-03 22:38:53.473,11800,0.00,0.00,0.00,0.00
2025-05-03 22:38:53.577,11900,0.00,0.00,0.00,0.00
2025-05-03 22:38:53.670,12000,0.00,0.00,0.00,0.00
2025-05-03 22:38:53.773,12100,0.00,0.00,0.00,0.00
2025-05-03 22:38:53.872,12200,0.00,0.00,0.00,0.00
2025-05-03 22:38:53.973,12300,0.00,0.00,0.00,0.00
2025-05-03 22:38:54.073,12400,0.00,0.00,0.00,0.00
2025-05-03 22:38:54.174,12500,0.00,0.00,0.00,0.00
2025-05-03 22:38:54.273,12600,0.00,0.00,0.00,0.00
2025-05-03 22:38:54.370,12700,0.00,0.00,0.00,0.00
2025-05-03 22:38:54.478,12800,0.00,0.00,0.00,0.00
2025-05-03 22:38:54.571,12900,0.00,0.00,0.00,0.00
2025-05-03 22:38:54.673,13000,0.00,0.00,0.00,0.00
2025-05-03 22:38:54.775,13100,0.00,0.00,0.00,0.00
2025-05-03 22:38:54.872,13200,0.00,0.00,0.00,0.00
2025-05-03 22:38:54.974,13300,0.00,0.00,0.00,0.00
2025-05-03 22:38:55.072,13400,0.00,0.00,0.00,0.00
2025-05-03 22:38:55.172,13500,0.00,0.00,0.00,0.00
2025-05-03 22:38:55.275,13600,0.00,0.00,0.00,0.00
2025-05-03 22:38:55.371,13700,0.00,0.00,0.00,0.00
2025-05-03 22:38:55.477,13800,0.00,0.00,0.00,0.00
2025-05-03 22:38:55.571,13900,0.00,0.00,0.00,0.00
2025-05-03 22:38:55.674,14000,0.00,0.00,0.00,0.00
2025-05-03 22:38:55.779,14100,0.00,0.00,0.00,0.00
2025-05-03 22:38:55.873,14200,0.00,0.00,0.00,0.00
2025-05-03 22:38:55.975,14300,0.00,0.00,0.00,0.00
2025-05-03 22:38:56.071,14400,0.00,0.00,0.00,0.00
2025-05-03 22:38:56.173,14500,0.00,0.00,0.00,0.00
2025-05-03 22:38:56.288,14600,0.00,0.00,0.00,0.00
2025-05-03 22:38:56.373,14700,0.00,0.00,0.00,0.00
2025-05-03 22:38:56.476,14800,0.00,0.00,0.00,0.00
2025-05-03 22:38:56.572,14900,0.00,0.00,0.00,0.00
2025-05-03 22:38:56.677,15000,0.00,0.00,0.00,0.00
2025-05-03 22:38:56.778,15100,0.00,0.00,0.00,0.00
2025-05-03 22:38:56.872,15200,0.00,0.00,0.00,0.00
2025-05-03 22:38:56.972,15300,0.00,0.00,0.00,0.00
2025-05-03 22:38:57.071,15400,0.00,0.00,0.00,0.00
2025-05-03 22:38:57.170,15500,0.00,0.00,0.00,0.00
2025-05-03 22:38:57.270,15600,0.00,0.00,0.00,0.00
2025-05-03 22:38:57.371,15700,0.00,0.00,0.00,0.00
2025-05-03 22:38:57.473,15800,0.00,0.00,0.00,0.00
2025-05-03 22:38:57.574,15900,0.00,0.00,0.00,0.00
2025-05-03 22:38:57.667,16000,0.00,0.00,0.00,0.00
2025-05-03 22:38:57.773,16100,0.00,0.00,0.00,0.00
2025-05-03 22:38:57.868,16200,0.00,0.00,0.00,0.00
2025-05-03 22:38:57.971,16300,0.00,0.00,0.00,0.00
2025-05-03 22:38:58.069,16400,0.00,0.00,0.00,0.00
2025-05-03 22:38:58.171,16500,0.00,0.00,0.00,0.00
2025-05-03 22:38:58.272,16600,0.00,0.00,0.00,0.00
2025-05-03 22:38:58.367,16700,0.00,0.00,0.00,0.00
2025-05-03 22:38:58.470,16800,0.00,0.00,0.00,0.00
2025-05-03 22:38:58.573,16900,0.00,0.00,0.00,0.00
2025-05-03 22:38:58.673,17000,0.00,0.00,0.00,0.00
2025-05-03 22:38:58.772,17100,0.00,0.00,0.00,0.00
2025-05-03 22:38:58.868,17200,0.00,0.00,0.00,0.00
2025-05-03 22:38:58.970,17300,0.00,0.00,0.00,0.00
2025-05-03 22:38:59.068,17400,0.00,0.00,0.00,0.00
2025-05-03 22:38:59.171,17500,0.00,0.00,0.00,0.00
2025-05-03 22:38:59.269,17600,0.00,0.00,0.00,0.00
2025-05-03 22:38:59.369,17700,0.00,0.00,0.00,0.00
2025-05-03 22:38:59.470,17800,0.00,0.00,0.00,0.00
2025-05-03 22:38:59.569,17900,0.00,0.00,0.00,0.00
2025-05-03 22:38:59.677,18000,0.00,0.00,0.00,0.00
2025-05-03 22:38:59.768,18100,0.00,0.00,0.00,0.00
2025-05-03 22:38:59.877,18200,0.00,0.00,0.00,0.00
2025-05-03 22:38:59.974,18300,0.00,0.00,0.00,0.00
2025-05-03 22:39:00.067,18400,0.00,0.00,0.00,0.00
2025-05-03 22:39:00.173,18500,0.00,0.00,0.00,0.00
2025-05-03 22:39:00.268,18600,0.00,0.00,0.00,0.00
2025-05-03 22:39:00.367,18700,0.00,0.00,0.00,0.00
2025-05-03 22:39:00.471,18800,0.00,0.00,0.00,0.00
2025-05-03 22:39:00.573,18900,0.00,0.00,0.00,0.00
2025-05-03 22:39:00.677,19000,0.00,0.00,0.00,0.00
2025-05-03 22:39:00.770,19100,0.00,0.00,0.00,0.00
2025-05-03 22:39:00.870,19200,0.00,0.00,0.00,0.00
2025-05-03 22:39:00.971,19300,0.00,0.00,0.00,0.00
2025-05-03 22:39:01.067,19400,0.00,0.00,0.00,0.00
2025-05-03 22:39:01.166,19500,0.00,0.00,0.00,0.00
2025-05-03 22:39:01.268,19600,0.00,0.00,0.00,0.00
2025-05-03 22:39:01.366,19700,0.00,0.00,0.00,0.00
2025-05-03 22:39:01.468,19800,0.00,0.00,0.00,0.00
2025-05-03 22:39:01.566,19900,0.00,0.00,0.00,0.00
2025-05-03 22:39:01.670,20000,0.00,0.00,0.00,0.00
2025-05-03 22:39:01.768,20100,0.00,0.00,0.00,0.00
2025-05-03 22:39:01.869,20200,0.00,0.00,0.00,0.00
2025-05-03 22:39:01.972,20300,0.00,0.00,0.00,0.00
2025-05-03 22:39:02.067,20400,0.00,0.00,0.00,0.00
2025-05-03 22:39:02.173,20500,0.00,0.00,0.00,0.00
2025-05-03 22:39:02.273,20600,0.00,0.00,0.00,0.00
2025-05-03 22:39:02.366,20700,0.00,0.00,0.00,0.00
2025-05-03 22:39:02.468,20800,0.00,0.00,0.00,0.00
2025-05-03 22:39:02.567,20900,0.00,0.00,0.00,0.00
2025-05-03 22:39:02.672,21000,0.00,0.00,0.00,0.00
2025-05-03 22:39:02.767,21100,0.00,0.00,0.00,0.00
2025-05-03 22:39:02.869,21200,0.00,0.00,0.00,0.00
2025-05-03 22:39:02.970,21300,0.00,0.00,0.00,0.00
2025-05-03 22:39:03.072,21400,0.00,0.00,0.00,0.00
2025-05-03 22:39:03.172,21500,0.00,0.00,0.00,0.00
2025-05-03 22:39:03.267,21600,0.00,0.00,0.00,0.00
2025-05-03 22:39:03.364,21700,0.00,0.00,0.00,0.00
2025-05-03 22:39:03.468,21800,0.00,0.00,0.00,0.00
2025-05-03 22:39:03.567,21900,0.00,0.00,0.00,0.00
2025-05-03 22:39:03.672,22000,0.00,0.00,0.00,0.00
2025-05-03 22:39:03.767,22100,0.00,0.00,0.00,0.00
2025-05-03 22:39:03.874,22200,0.00,0.00,0.00,0.00
2025-05-03 22:39:03.969,22300,0.00,0.00,0.00,0.00
2025-05-03 22:39:04.065,22400,0.00,0.00,0.00,0.00
2025-05-03 22:39:04.170,22500,0.00,0.00,0.00,0.00
2025-05-03 22:39:04.269,22600,0.00,0.00,0.00,0.00
2025-05-03 22:39:04.369,22700,0.00,0.00,0.00,0.00
2025-05-03 22:39:04.466,22800,0.00,0.00,0.00,0.00
2025-05-03 22:39:04.574,22900,0.00,0.00,0.00,0.00
2025-05-03 22:39:04.670,23000,0.00,0.00,0.00,0.00
2025-05-03 22:39:04.770,23100,0.00,0.00,0.00,0.00
2025-05-03 22:39:04.879,23200,0.00,0.00,0.00,0.00
2025-05-03 22:39:04.970,23300,0.00,0.00,0.00,0.00
2025-05-03 22:39:05.068,23400,0.00,0.00,0.00,0.00
2025-05-03 22:39:05.174,23500,0.00,0.00,0.00,0.00
2025-05-03 22:39:05.271,23600,0.00,0.00,0.00,0.00
2025-05-03 22:39:05.365,23700,0.00,0.00,0.00,0.00
2025-05-03 22:39:05.472,23800,0.00,0.00,0.00,0.00
2025-05-03 22:39:05.567,23900,0.00,0.00,0.00,0.00
2025-05-03 22:39:05.667,24000,0.00,0.00,0.00,0.00
2025-05-03 22:39:05.769,24100,0.00,0.00,0.00,0.00
2025-05-03 22:39:05.865,24200,0.00,0.00,0.00,0.00
2025-05-03 22:39:05.968,24300,0.00,0.00,0.00,0.00
2025-05-03 22:39:06.073,24400,0.00,0.00,0.00,0.00
2025-05-03 22:39:06.166,24500,0.00,0.00,0.00,0.00
2025-05-03 22:39:06.265,24600,0.00,0.00,0.00,0.00
2025-05-03 22:39:06.373,24700,0.00,0.00,0.00,0.00
2025-05-03 22:39:06.467,24800,0.00,0.00,0.00,0.00
2025-05-03 22:39:06.565,24900,0.00,0.00,0.00,0.00
2025-05-03 22:39:06.667,25000,0.00,0.00,0.00,0.00
2025-05-03 22:39:06.765,25100,0.00,0.00,0.00,0.00
2025-05-03 22:39:06.867,25200,0.00,0.00,0.00,0.00
2025-05-03 22:39:06.969,25300,0.00,0.00,0.00,0.00
2025-05-03 22:39:07.063,25400,0.00,0.00,0.00,0.00
2025-05-03 22:39:07.170,25500,0.00,0.00,0.00,0.00
2025-05-03 22:39:07.268,25600,0.00,0.00,0.00,0.00
2025-05-03 22:39:07.363,25700,0.00,0.00,0.00,0.00
2025-05-03 22:39:07.465,25800,0.00,0.00,0.00,0.00
2025-05-03 22:39:07.565,25900,0.00,0.00,0.00,0.00
2025-05-03 22:39:07.668,26000,0.00,0.00,0.00,0.00
2025-05-03 22:39:07.766,26100,0.00,0.00,0.00,0.00
2025-05-03 22:39:07.866,26200,0.00,0.00,0.00,0.00
2025-05-03 22:39:07.964,26300,0.00,0.00,0.00,0.00
2025-05-03 22:39:08.062,26400,0.00,0.00,0.00,0.00
2025-05-03 22:39:08.165,26500,0.00,0.00,0.00,0.00
2025-05-03 22:39:08.271,26600,0.00,0.00,0.00,0.00
2025-05-03 22:39:08.366,26700,0.00,0.00,0.00,0.00
2025-05-03 22:39:08.474,26800,0.00,0.00,0.00,0.00
2025-05-03 22:39:08.564,26900,0.00,0.00,0.00,0.00
2025-05-03 22:39:08.665,27000,0.00,0.00,0.00,0.00
2025-05-03 22:39:08.767,27100,0.00,0.00,0.00,0.00
2025-05-03 22:39:08.866,27200,0.00,0.00,0.00,0.00
2025-05-03 22:39:08.970,27300,0.00,0.00,0.00,0.00
2025-05-03 22:39:09.062,27400,0.00,0.00,0.00,0.00
2025-05-03 22:39:09.164,27500,0.00,0.00,0.00,0.00
2025-05-03 22:39:09.263,27600,0.00,0.00,0.00,0.00
2025-05-03 22:39:09.364,27700,0.00,0.00,0.00,0.00
2025-05-03 22:39:09.467,27800,0.00,0.00,0.00,0.00
2025-05-03 22:39:09.562,27900,0.00,0.00,0.00,0.00
2025-05-03 22:39:09.666,28000,0.00,0.00,0.00,0.00
2025-05-03 22:39:09.764,28100,0.00,0.00,0.00,0.00
2025-05-03 22:39:09.867,28200,0.00,0.00,0.00,0.00
2025-05-03 22:39:09.963,28300,0.00,0.00,0.00,0.00
2025-05-03 22:39:10.064,28400,0.00,0.00,0.00,0.00
2025-05-03 22:39:10.171,28500,0.00,0.00,0.00,0.00
2025-05-03 22:39:10.263,28600,0.00,0.00,0.00,0.00
2025-05-03 22:39:10.370,28700,0.00,0.00,0.00,0.00
2025-05-03 22:39:10.464,28800,0.00,0.00,0.00,0.00
2025-05-03 22:39:10.561,28900,0.00,0.00,0.00,0.00
2025-05-03 22:39:10.668,29000,0.00,0.00,0.00,0.00
2025-05-03 22:39:10.765,29100,0.00,0.00,0.00,0.00
2025-05-03 22:39:10.866,29200,0.00,0.00,0.00,0.00
2025-05-03 22:39:10.966,29300,0.00,0.00,0.00,0.00
2025-05-03 22:39:11.061,29400,0.00,0.00,0.00,0.00
2025-05-03 22:39:11.163,29500,0.00,0.00,0.00,0.00
2025-05-03 22:39:11.265,29600,0.00,0.00,0.00,0.00
2025-05-03 22:39:11.360,29700,0.00,0.00,0.00,0.00
2025-05-03 22:39:11.462,29800,0.00,0.00,0.00,0.00
2025-05-03 22:39:11.566,29900,0.00,0.00,0.00,0.00
2025-05-03 22:39:11.664,30000,0.00,0.00,0.00,0.00
2025-05-03 22:39:11.766,30100,0.00,0.00,0.00,0.00
2025-05-03 22:39:11.865,30200,0.00,0.00,0.00,0.00
2025-05-03 22:39:11.962,30300,0.00,0.00,0.00,0.00
2025-05-03 22:39:12.064,30400,0.00,0.00,0.00,0.00
2025-05-03 22:39:12.165,30500,0.00,0.00,0.00,0.00
2025-05-03 22:39:12.265,30600,0.00,0.00,0.00,0.00
2025-05-03 22:39:12.363,30700,0.00,0.00,0.00,0.00
2025-05-03 22:39:12.464,30800,0.00,0.00,0.00,0.00
2025-05-03 22:39:12.560,30900,0.00,0.00,0.00,0.00
2025-05-03 22:39:12.664,31000,0.00,0.00,0.00,0.00
2025-05-03 22:39:12.761,31100,0.00,0.00,0.00,0.00
2025-05-03 22:39:12.864,31200,0.00,0.00,0.00,0.00
2025-05-03 22:39:12.963,31300,0.00,0.00,0.00,0.00
2025-05-03 22:39:13.063,31400,0.00,0.00,0.00,0.00
2025-05-03 22:39:13.165,31500,0.00,0.00,0.00,0.00
2025-05-03 22:39:13.261,31600,0.00,0.00,0.00,0.00
2025-05-03 22:39:13.365,31700,0.00,0.00,0.00,0.00
2025-05-03 22:39:13.461,31800,0.00,0.00,0.00,0.00
2025-05-03 22:39:13.561,31900,0.00,0.00,0.00,0.00
2025-05-03 22:39:13.663,32000,0.00,0.00,0.00,0.00
2025-05-03 22:39:13.767,32100,0.00,0.00,0.00,0.00
2025-05-03 22:39:13.864,32200,0.00,0.00,0.00,0.00
2025-05-03 22:39:13.972,32300,0.00,0.00,0.00,0.00
2025-05-03 22:39:14.059,32400,0.00,0.00,0.00,0.00
2025-05-03 22:39:14.165,32500,0.00,0.00,0.00,0.00
2025-05-03 22:39:14.265,32600,0.00,0.00,0.00,0.00
2025-05-03 22:39:14.362,32700,0.00,0.00,0.00,0.00
2025-05-03 22:39:14.460,32800,0.00,0.00,0.00,0.00
2025-05-03 22:39:14.560,32900,0.00,0.00,0.00,0.00
2025-05-03 22:39:14.661,33000,0.00,0.00,0.00,0.00
2025-05-03 22:39:14.760,33100,0.00,0.00,0.00,0.00
2025-05-03 22:39:14.862,33200,0.00,0.00,0.00,0.00
2025-05-03 22:39:14.960,33300,0.00,0.00,0.00,0.00
2025-05-03 22:39:15.059,33400,0.00,0.00,0.00,0.00
2025-05-03 22:39:15.161,33500,0.00,0.00,0.00,0.00
2025-05-03 22:39:15.259,33600,0.00,0.00,0.00,0.00
2025-05-03 22:39:15.362,33700,0.00,0.00,0.00,0.00
2025-05-03 22:39:15.463,33800,0.00,0.00,0.00,0.00
2025-05-03 22:39:15.563,33900,0.00,0.00,0.00,0.00
2025-05-03 22:39:15.660,34000,0.00,0.00,0.00,0.00
2025-05-03 22:39:15.759,34100,0.00,0.00,0.00,0.00
2025-05-03 22:39:15.862,34200,0.00,0.00,0.00,0.00
2025-05-03 22:39:15.962,34300,0.00,0.00,0.00,0.00
2025-05-03 22:39:16.060,34400,0.00,0.00,0.00,0.00
2025-05-03 22:39:16.162,34500,0.00,0.00,0.00,0.00
2025-05-03 22:39:16.259,34600,0.00,0.00,0.00,0.00
2025-05-03 22:39:16.364,34700,0.00,0.00,0.00,0.00
2025-05-03 22:39:16.461,34800,0.00,0.00,0.00,0.00
2025-05-03 22:39:16.567,34900,0.00,0.00,0.00,0.00
2025-05-03 22:39:16.662,35000,0.00,0.00,0.00,0.00
2025-05-03 22:39:16.759,35100,0.00,0.00,0.00,0.00
2025-05-03 22:39:16.862,35200,0.00,0.00,0.00,0.00
2025-05-03 22:39:16.959,35300,0.00,0.00,0.00,0.00
2025-05-03 22:39:17.058,35400,0.00,0.00,0.00,0.00
2025-05-03 22:39:17.160,35500,0.00,0.00,0.00,0.00
2025-05-03 22:39:17.260,35600,0.00,0.00,0.00,0.00
2025-05-03 22:39:17.360,35700,0.00,0.00,0.00,0.00
2025-05-03 22:39:17.463,35800,0.00,0.00,0.00,0.00
2025-05-03 22:39:17.558,35900,0.00,0.00,0.00,0.00
2025-05-03 22:39:17.661,36000,0.00,0.00,0.00,0.00
2025-05-03 22:39:17.758,36100,0.00,0.00,0.00,0.00
2025-05-03 22:39:17.863,36200,0.00,0.00,0.00,0.00
2025-05-03 22:39:17.963,36300,0.00,0.00,0.00,0.00
2025-05-03 22:39:18.062,36400,0.00,0.00,0.00,0.00
2025-05-03 22:39:18.164,36500,0.00,0.00,0.00,0.00
2025-05-03 22:39:18.262,36600,0.00,0.00,0.00,0.00
2025-05-03 22:39:18.360,36700,0.00,0.00,0.00,0.00
2025-05-03 22:39:18.462,36800,0.00,0.00,0.00,0.00
2025-05-03 22:39:18.560,36900,0.00,0.00,0.00,0.00
2025-05-03 22:39:18.658,37000,0.00,0.00,0.00,0.00
2025-05-03 22:39:18.762,37100,0.00,0.00,0.00,0.00
2025-05-03 22:39:18.859,37200,0.00,0.00,0.00,0.00
2025-05-03 22:39:18.964,37300,0.00,0.00,0.00,0.00
2025-05-03 22:39:19.059,37400,0.00,0.00,0.00,0.00
2025-05-03 22:39:19.159,37500,0.00,0.00,0.00,0.00
2025-05-03 22:39:19.257,37600,0.00,0.00,0.00,0.00
2025-05-03 22:39:19.359,37700,0.00,0.00,0.00,0.00
2025-05-03 22:39:19.457,37800,0.00,0.00,0.00,0.00
2025-05-03 22:39:19.560,37900,0.00,0.00,0.00,0.00
2025-05-03 22:39:19.658,38000,0.00,0.00,0.00,0.00
2025-05-03 22:39:19.756,38100,0.00,0.00,0.00,0.00
2025-05-03 22:39:19.858,38200,0.00,0.00,0.00,0.00
2025-05-03 22:39:19.957,38300,0.00,0.00,0.00,0.00
2025-05-03 22:39:20.055,38400,0.00,0.00,0.00,0.00
2025-05-03 22:39:20.161,38500,0.00,0.00,0.00,0.00
2025-05-03 22:39:20.258,38600,0.00,0.00,0.00,0.00
2025-05-03 22:39:20.360,38700,0.00,0.00,0.00,0.00
2025-05-03 22:39:20.457,38800,0.00,0.00,0.00,0.00
2025-05-03 22:39:20.560,38900,0.00,0.00,0.00,0.00
2025-05-03 22:39:20.657,39000,0.00,0.00,0.00,0.00
2025-05-03 22:39:20.760,39100,0.00,0.00,0.00,0.00
2025-05-03 22:39:20.860,39200,0.00,0.00,0.00,0.00
2025-05-03 22:39:20.959,39300,0.00,0.00,0.00,0.00
2025-05-03 22:39:21.058,39400,0.00,0.00,0.00,0.00
2025-05-03 22:39:21.157,39500,0.00,0.00,0.00,0.00
2025-05-03 22:39:21.255,39600,0.00,0.00,0.00,0.00
2025-05-03 22:39:21.358,39700,0.00,0.00,0.00,0.00
2025-05-03 22:39:21.456,39800,0.00,0.00,0.00,0.00
2025-05-03 22:39:21.557,39900,0.00,0.00,0.00,0.00
2025-05-03 22:39:21.660,40000,0.00,0.00,0.00,0.00
2025-05-03 22:39:21.756,40100,0.00,0.00,0.00,0.00
2025-05-03 22:39:21.859,40200,0.00,0.00,0.00,0.00
2025-05-03 22:39:21.957,40300,0.00,0.00,0.00,0.00
2025-05-03 22:39:22.061,40400,0.00,0.00,0.00,0.00
2025-05-03 22:39:22.160,40500,0.00,0.00,0.00,0.00
2025-05-03 22:39:22.256,40600,0.00,0.00,0.00,0.00
2025-05-03 22:39:22.364,40700,0.00,0.00,0.00,0.00
2025-05-03 22:39:22.458,40800,0.00,0.00,0.00,0.00
